brand_id, active,brand_name,is_deleted,description,category_id,flavour_id,created_at,is_deleted,description,flavour_name,updated_at, brand_id,is_active,id,created_at,description ,is_active ,is_deleted,name
354,1,SigmaSnacks,0,Creative digital marketing strategies for brands.,570,380,8/19/2025 14:03,0,Floral and delicate with jasmine aroma,Quality running gear,8/19/2025 14:03,942,1,380,8/19/2025 14:03,High-quality cutting-edge designs for trendsetters.,1,0,Student Housing
355,1,TauBeauty,0,Freshly prepared meals with wholesome ingredients.,91,381,4/13/2024 12:39,0,Tangy and spicy with black pepper,Innovative wireless chargers,4/13/2024 12:39,624,1,381,4/13/2024 12:39,Innovative fashion and apparel for digital marketing.,1,0,Alumni Relations
356,1,UpsilonSports,0,Eco-friendly household products for sustainable living.,744,382,10/5/2023 19:28,0,Creamy and sweet with vanilla pudding,Comfortable yoga pants,10/5/2023 19:28,445,1,382,10/5/2023 19:28,Specialty unique offerings for balanced life.,1,0,Campus Life
357,1,PhiToys,0,Advanced electronics for entertainment and work.,412,383,5/14/2025 9:53,0,Fresh and bright with baby lettuce,Natural hair oils,5/14/2025 9:53,339,1,383,5/14/2025 9:53,Reliable tools and equipment for home and lifestyle products.,1,0,College Sports
358,1,ChiTools,0,Comfortable footwear designed for all-day wear.,32,384,1/21/2024 20:10,0,Nutty and crunchy with pecan pieces,Gourmet cheese boards,1/21/2024 20:10,759,1,384,1/21/2024 20:10,Creative solutions for innovative solutions to enhance productivity.,1,0,University Programs
359,1,PsiHome,0,Natural beauty products for radiant skin.,865,385,7/14/2023 7:54,0,Sharp and aromatic with anise seed,Outdoor travel gear,7/14/2023 7:54,367,1,385,7/14/2023 7:54,Eco-friendly solutions for smarter living to reduce environmental impact.,1,0,Graduate Studies
360,1,OmegaCoffee,0,High-quality sports equipment for active lifestyles.,635,386,9/19/2025 16:25,0,Earthy and robust with dried mushrooms,High-end audio headphones,9/19/2025 16:25,665,1,386,9/19/2025 16:25,Health and wellness products for premium experiences that promote wellness.,1,0,Vocational Training
361,1,ApexJuice,0,Engaging educational toys for children.,925,387,6/14/2024 8:34,0,Light and fruity with guava nectar,Handmade home decor,6/14/2024 8:34,953,1,387,6/14/2024 8:34,Fun and educational home and lifestyle products for children of all ages.,1,0,Arts & Culture
362,1,NovaBakery,0,Reliable home improvement tools.,312,388,2/9/2023 13:27,0,Spicy and warm with cinnamon powder,Sustainable gardening tools,2/9/2023 13:27,548,1,388,2/9/2023 13:27,Leading provider of digital marketing for modern businesses.,1,0,Museums & Galleries
363,1,VegaPets,0,Trendy apparel for casual and formal occasions.,827,389,12/23/2025 5:58,0,Sweet and rich with caramel sauce,Delicious organic teas,12/23/2025 5:58,112,1,389,12/23/2025 5:58,Advanced technology-driven services for corporate efficiency.,1,0,Performing Arts
364,1,LunaTech,0,Specialty teas crafted from premium leaves.,220,390,9/26/2024 18:44,0,Bold and smoky with mesquite flavor,Natural bath bombs,9/26/2024 18:44,901,1,390,9/26/2024 18:44,Premium home and lifestyle products for innovative solutions.,1,0,Music & Dance
365,1,OrionFoods,0,Healthy snack options for busy lifestyles.,595,391,5/12/2023 21:21,0,Tangy and fresh with lime juice,Premium workout gear,5/12/2023 21:21,195,1,391,5/12/2023 21:21,Fun and educational children of all ages for balanced life.,1,0,Film & Television
366,1,StellarWear,0,Pet supplies to keep your furry friends happy.,325,392,7/11/2025 7:39,0,Creamy and smooth with yogurt cream,Designer men's shoes,7/11/2025 7:39,658,1,392,7/11/2025 7:39,Creative solutions for cutting-edge designs designed for daily use.,1,0,Literature & Writing
367,1,CosmoDrinks,0,Cutting-edge technology solutions for businesses.,372,393,10/25/2024 14:58,0,Fresh and crisp with romaine lettuce,Healthy snack mixes,10/25/2024 14:58,128,1,393,10/25/2024 14:58,High-quality home and lifestyle products sourced from trusted suppliers.,1,0,Cultural Heritage
368,1,QuantumGoods,0,Delicious baked goods made from traditional recipes.,773,394,1/11/2023 6:48,0,Nutty and smooth with peanut cream,Organic skincare kits,1/11/2023 6:48,754,1,394,1/11/2023 6:48,Specialty fashion and apparel for trendsetters.,1,0,Festivals & Events
369,1,VertexMedia,0,Stylish eyewear to suit every face.,239,395,2/14/2025 17:36,0,Sharp and pungent with mustard,Specialty baking tools,2/14/2025 17:36,271,1,395,2/14/2025 17:36,Reliable tools and equipment for smarter living.,1,0,Craftsmanship
370,1,NimbusFresh,0,Essential kitchen tools for home chefs.,417,396,5/18/2024 10:13,0,Earthy and sweet with baked sweet potato,Quality yoga blocks,5/18/2024 10:13,627,1,396,5/18/2024 10:13,Fun and educational home and lifestyle products for children of all ages.,1,0,Artisan Products
371,1,HelixCloth,0,Organic skincare products for all skin types.,483,397,9/7/2023 15:44,0,Sweet and floral with rose essence,Innovative smart lighting,9/7/2023 15:44,168,1,397,9/7/2023 15:44,Creative solutions for innovative solutions to enhance productivity.,1,0,Antiques & Collectibles
372,1,PinnacleHealth,0,Innovative fitness gear to boost performance.,423,398,11/24/2025 20:19,0,Bright and citrusy with lemon peel,Comfortable winter jackets,11/24/2025 20:19,25,1,398,11/24/2025 20:19,Health and wellness products for premium experiences that promote wellness.,1,0,Culinary Arts
373,1,SummitElectronics,0,Fresh flowers and plants for every occasion.,317,399,3/13/2024 22:37,0,Smooth and rich with honey glaze,Natural beard oils,3/13/2024 22:37,545,1,399,3/13/2024 22:37,Leading provider of corporate efficiency for modern businesses.,1,0,Gastronomy
374,1,ZenithSnacks,0,Affordable fashion with a luxury feel.,342,400,8/22/2023 11:05,0,Fruity and tart with cherry juice,Gourmet dessert toppings,8/22/2023 11:05,306,1,400,8/22/2023 11:05,Specialty innovative solutions for home and lifestyle products.,1,0,Wine & Spirits
375,1,HorizonBeauty,0,Premium chocolates and confectionery.,31,401,6/6/2025 6:52,0,Spicy and warm with allspice powder,Outdoor fishing accessories,6/6/2025 6:52,604,1,401,6/6/2025 6:52,High-quality fashion and apparel for balanced life.,1,0,Food Festivals
376,1,AuroraSports,0,Safety equipment for industrial and home use.,621,402,12/2/2024 13:49,0,Light and floral with lavender essence,High-quality hiking gear,12/2/2024 13:49,467,1,402,12/2/2024 13:49,Fun and educational children of all ages for innovative solutions.,1,0,Hospitality
377,1,SierraToys,0,Creative stationery and office supplies.,529,403,4/17/2023 19:27,0,Sweet and creamy with panna cotta,Handcrafted pottery bowls,4/17/2023 19:27,654,1,403,4/17/2023 19:27,Creative solutions for digital marketing sourced from trusted suppliers.,1,0,Hotels & Resorts
378,1,TitanTools,0,Durable luggage and travel accessories.,394,404,1/1/2025 8:40,0,Bold and smoky with smoked paprika,Sustainable travel accessories,1/1/2025 8:40,319,1,404,1/1/2025 8:40,Premium home and lifestyle products designed for daily use.,1,0,Restaurants
379,1,AtlasHome,0,Natural supplements for improved wellness.,357,405,7/12/2024 15:16,0,Tangy and fresh with lime zest,Delicious vegan snacks,7/12/2024 15:16,86,1,405,7/12/2024 15:16,Advanced technology-driven services for cutting-edge designs.,1,0,Catering Services
380,1,FusionCoffee,0,High-performance computer accessories.,465,406,11/25/2023 21:03,0,Creamy and soft with mascarpone cheese,Natural body scrubs,11/25/2023 21:03,874,1,406,11/25/2023 21:03,Reliable tools and equipment for unique offerings.,1,0,Travel Agencies
381,1,PrimeJuice,0,Customized gift items for special moments.,161,407,3/21/2025 10:26,0,Fresh and crisp with green apple slices,Premium ski apparel,3/21/2025 10:26,840,1,407,3/21/2025 10:26,Fun and educational home and lifestyle products for children of all ages.,1,0,Tourism
382,1,NextBakery,0,Eco-conscious packaging solutions.,989,408,2/5/2024 12:44,0,Nutty and rich with almond paste,Designer leather shoes,2/5/2024 12:44,895,1,408,2/5/2024 12:44,Creative solutions for corporate efficiency to enhance productivity.,1,0,Transportation
383,1,CorePets,0,Artisan cheeses and dairy products.,147,409,6/16/2023 20:35,0,Sharp and pungent with horseradish sauce,Healthy energy bars,6/16/2023 20:35,44,1,409,6/16/2023 20:35,Health and wellness products for smarter living.,1,0,Airlines
384,1,EpicTech,0,Sustainable fashion brands leading the way.,188,410,8/3/2025 18:15,0,Earthy and deep with roasted beets,Organic baby toys,8/3/2025 18:15,667,1,410,8/3/2025 18:15,Leading provider of premium experiences for trendsetters.,1,0,Railways
385,1,AlphaFoods,0,Home decor items to personalize your space.,223,411,4/3/2024 7:01,0,Sweet and juicy with ripe mango,Specialty espresso machines,4/3/2024 7:01,150,1,411,4/3/2024 7:01,Specialty innovative solutions for modern businesses.,1,0,Public Transport
386,1,BetaWear,0,Fitness apparel for all workout types.,27,412,10/22/2023 13:56,0,Spicy and bold with chili powder,Quality running gear,10/22/2023 13:56,663,1,412,10/22/2023 13:56,High-quality home and lifestyle products crafted with care.,1,0,Car Rentals
387,1,GammaDrinks,0,Specialty sauces and condiments.,29,413,5/27/2025 9:04,0,Light and citrusy with orange zest,Innovative smartphone accessories,5/27/2025 9:04,429,1,413,5/27/2025 9:04,Fun and educational children of all ages for home and lifestyle products.,1,0,Ride Sharing
388,1,DeltaGoods,0,Organic baby products for gentle care.,135,414,1/13/2024 6:48,0,Buttery and smooth with shortbread crust,Comfortable athletic wear,1/13/2024 6:48,603,1,414,1/13/2024 6:48,Creative solutions for fashion and apparel designed for daily use.,1,0,Logistics & Delivery
389,1,EpsilonMedia,0,Innovative lighting solutions.,309,415,7/21/2023 19:28,0,Juicy and tropical with papaya puree,Natural lip balms,7/21/2023 19:28,349,1,415,7/21/2023 19:28,Premium home and lifestyle products for innovative solutions.,1,0,Warehousing
390,1,ZetaFresh,0,Delicious vegan and vegetarian foods.,828,416,9/23/2025 14:17,0,Smoky and intense with smoked ham,Gourmet spice racks,9/23/2025 14:17,351,1,416,9/23/2025 14:17,Advanced technology-driven services for digital marketing.,1,0,Supply Chain
391,1,EtaCloth,0,Outdoor furniture designed for comfort.,547,417,6/1/2024 8:36,0,Floral and delicate with rose petals,Outdoor camping gear,6/1/2024 8:36,184,1,417,6/1/2024 8:36,Reliable tools and equipment for unique offerings.,1,0,Freight Services
392,1,ThetaHealth,0,High-quality musical instruments.,319,418,2/16/2023 21:06,0,Tangy and spicy with chipotle peppers,High-end fitness apparel,2/16/2023 21:06,668,1,418,2/16/2023 21:06,Fun and educational home and lifestyle products for children of all ages.,1,0,Courier Services
393,1,IotaElectronics,0,Craft beers and specialty drinks.,437,419,12/16/2025 17:34,0,Creamy and sweet with vanilla custard,Handmade jewelry pieces,12/16/2025 17:34,381,1,419,12/16/2025 17:34,Creative solutions for cutting-edge designs to enhance productivity.,1,0,Postal Services
394,1,KappaSnacks,0,Travel essentials for frequent flyers.,12,420,9/21/2024 11:43,0,Fresh and bright with baby spinach,Sustainable fashion lines,9/21/2024 11:43,628,1,420,9/21/2024 11:43,Health and wellness products for premium experiences that promote wellness.,1,0,Packaging
395,1,LambdaBeauty,0,Advanced health monitoring devices.,586,421,5/24/2023 5:27,0,Nutty and crunchy with toasted almonds,Delicious gluten-free meals,5/24/2023 5:27,469,1,421,5/24/2023 5:27,Leading provider of innovative solutions for trendsetters.,1,0,Printing & Publishing
396,1,MuSports,0,Customizable tech gadgets.,749,422,7/20/2025 20:52,0,Sharp and aromatic with cumin seeds,Natural skin toners,7/20/2025 20:52,458,1,422,7/20/2025 20:52,Specialty fashion and apparel for smarter living.,1,0,Advertising & Marketing
397,1,NuToys,0,Natural cleaning products for a healthier home.,956,423,10/6/2024 15:03,0,Earthy and robust with black truffle,Premium outdoor lighting,10/6/2024 15:03,594,1,423,10/6/2024 15:03,High-quality corporate efficiency sourced from trusted suppliers.,1,0,Public Relations
398,1,XiTools,0,Gourmet spices and herbs.,605,424,1/30/2023 10:12,0,Light and fruity with pomegranate seeds,Designer fashion scarves,1/30/2023 10:12,921,1,424,1/30/2023 10:12,Fun and educational children of all ages for home and lifestyle products.,1,0,Brand Management
399,1,OmicronHome,0,Luxury watches and jewelry.,385,425,2/27/2025 7:50,0,Spicy and warm with cardamom pods,Healthy protein bars,2/27/2025 7:50,714,1,425,2/27/2025 7:50,Creative solutions for home and lifestyle products designed for daily use.,1,0,Market Research
400,1,PiCoffee,0,Quality automotive accessories.,295,426,5/3/2024 19:18,0,Sweet and rich with toffee sauce,Organic hair care kits,5/3/2024 19:18,607,1,426,5/3/2024 19:18,Premium home and lifestyle products for balanced life.,1,0,Digital Marketing
401,1,RhoJuice,0,Educational software and tools.,669,427,9/13/2023 22:29,0,Bold and smoky with mesquite charcoal,Specialty cocktail glasses,9/13/2023 22:29,405,1,427,9/13/2023 22:29,Advanced technology-driven services for innovative solutions.,1,0,Social Media
402,1,SigmaBakery,0,Premium coffee blends and accessories.,864,428,11/16/2025 6:31,0,Tangy and fresh with lemon juice,Quality outdoor shoes,11/16/2025 6:31,281,1,428,11/16/2025 6:31,Reliable tools and equipment for corporate efficiency.,1,0,Content Creation
403,1,TauPets,0,Smartphone and tablet accessories.,720,429,3/9/2024 11:04,0,Creamy and smooth with ricotta cheese,Innovative fitness trackers,3/9/2024 11:04,866,1,429,3/9/2024 11:04,Fun and educational home and lifestyle products for children of all ages.,1,0,Search Engine Optimization
404,1,UpsilonTech,0,Organic hair care products.,205,430,8/10/2023 8:55,0,Fresh and crisp with iceberg lettuce,Comfortable sleepwear sets,8/10/2023 8:55,682,1,430,8/10/2023 8:55,Creative solutions for digital marketing to enhance productivity.,1,0,Event Management
405,1,PhiFoods,0,Specialized camping and hiking gear.,674,431,6/27/2025 15:44,0,Nutty and smooth with cashew butter,Natural facial moisturizers,6/27/2025 15:44,830,1,431,6/27/2025 15:44,Health and wellness products for cutting-edge designs that promote wellness.,1,0,Promotions & Sales
406,1,ChiWear,0,Healthy meal delivery services.,589,432,12/4/2024 13:26,0,Sharp and pungent with radish sprouts,Gourmet baking tools,12/4/2024 13:26,477,1,432,12/4/2024 13:26,Leading provider of unique offerings for modern businesses.,1,0,Customer Service
407,1,PsiDrinks,0,Designer handbags and wallets.,269,433,4/27/2023 21:37,0,Earthy and sweet with roasted garlic,Outdoor picnic gear,4/27/2023 21:37,619,1,433,4/27/2023 21:37,Specialty innovative solutions designed for daily use.,1,0,Retail
408,1,OmegaGoods,0,Specialty pet foods and treats.,448,434,1/10/2025 17:52,0,Sweet and floral with rose water,High-quality sports equipment,1/10/2025 17:52,797,1,434,1/10/2025 17:52,High-quality fashion and apparel for trendsetters.,1,0,E-commerce
409,1,ApexMedia,0,Innovative water filtration systems.,729,435,7/18/2024 9:14,0,Bright and citrusy with lemon peel,Handcrafted wooden furniture,7/18/2024 9:14,863,1,435,7/18/2024 9:14,Fun and educational children of all ages for innovative solutions.,1,0,Brick & Mortar Stores
410,1,NovaFresh,0,Comfortable bedding and linens.,993,436,11/12/2023 15:38,0,Smooth and rich with honey,Sustainable home decor,11/12/2023 15:38,263,1,436,11/12/2023 15:38,Creative solutions for premium experiences to enhance productivity.,1,0,Wholesale
411,1,VegaCloth,0,Natural remedies and herbal supplements.,847,437,3/4/2025 6:09,0,Fruity and tart with black cherry,Delicious organic snacks,3/4/2025 6:09,294,1,437,3/4/2025 6:09,Premium home and lifestyle products for smarter living.,1,0,Franchising
412,1,LunaHealth,0,High-tech security systems.,243,438,2/22/2024 20:43,0,Spicy and warm with clove buds,Natural bath salts,2/22/2024 20:43,634,1,438,2/22/2024 20:43,Advanced technology-driven services for corporate efficiency.,1,0,Business Services
413,1,OrionElectronics,0,Handcrafted artisanal goods.,479,439,6/14/2023 13:02,0,Light and floral with violet syrup,Premium workout supplements,6/14/2023 13:02,341,1,439,6/14/2023 13:02,Reliable tools and equipment for unique offerings.,1,0,Consulting
414,1,StellarSnacks,0,Eco-friendly office supplies.,796,440,8/1/2025 11:19,0,Sweet and creamy with vanilla ice cream,Designer sunglasses cases,8/1/2025 11:19,991,1,440,8/1/2025 11:19,Fun and educational home and lifestyle products for children of all ages.,1,0,Legal Services
